person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,loan_intent_encoded,person_home_ownership_encoded,loan_grade_encoded,cb_person_default_on_file_encoded
27,33000,70.0,4800,1065.0,0,15,10,5,0,1,0
31,30000,20.0,3000,1095.0,0,1,8,4,3,1,0
35,30000,20.0,3000,1253.0,0,1,5,1,3,2,1
28,30500,40.0,3000,963.0,0,1,8,3,3,0,0
34,30857,60.0,3000,1306.0,1,1,9,5,3,2,0
28,31000,20.0,3000,100.0,0,1,7,4,3,1,0
27,31200,20.0,3000,1099.0,0,1,6,4,3,1,0
34,31704,20.0,3000,1149.0,0,9,8,5,3,1,0
30,33000,20.0,6000,849.0,0,18,8,0,0,0,0
34,32000,90.0,3000,1459.0,0,9,7,3,3,3,1
30,33000,30.0,5600,1059.0,0,17,9,1,0,1,0
30,32796,80.0,3000,1149.0,0,9,7,3,3,1,0
27,33600,10.0,3000,1349.0,0,9,9,3,3,2,1
29,33600,20.0,3000,1599.0,1,9,8,5,3,3,0
33,34320,10.0,3000,1411.0,1,9,5,0,3,3,0
31,34580,30.0,3000,1149.0,1,9,6,4,3,1,0
27,35000,0.0,3000,849.0,0,9,10,0,3,0,0
29,35500,30.0,3000,1186.0,0,8,9,3,3,1,0
32,33000,20.0,5000,617.0,0,15,7,3,0,0,0
31,36000,50.0,3000,991.0,0,8,7,0,3,1,0
27,33000,60.0,12000,751.0,0,36,7,5,0,0,0
29,36000,70.0,3000,1099.0,0,8,10,0,3,1,0
35,36000,10.0,3000,542.0,0,8,5,1,3,0,0
31,30000,0.0,3000,1008.0,1,1,10,0,3,1,0
27,36000,110.0,3000,80.0,0,8,9,3,3,0,0
28,37090,20.0,3000,1112.0,0,8,8,3,3,1,0
29,37440,20.0,3000,542.0,0,8,8,3,3,0,0
29,31440,0.0,3000,1134.0,1,1,6,4,3,2,1
31,31800,60.0,3000,1562.0,1,9,9,0,3,3,1
33,38000,30.0,3000,1523.0,0,8,10,4,3,2,1
29,33000,50.0,4200,1136.0,0,13,9,5,0,1,0
27,38000,50.0,3000,749.0,0,8,8,3,3,0,0
32,38052,160.0,3000,1149.0,0,8,6,5,3,1,0
28,38400,0.0,3000,925.0,0,8,10,4,3,1,0
27,38500,10.0,3000,1148.0,0,8,10,5,3,1,0
28,38688,20.0,3000,1273.0,0,8,8,1,3,2,1
28,39000,0.0,3000,79.0,0,8,7,1,3,0,0
30,33000,0.0,3000,1166.0,0,9,8,0,0,2,0
29,33000,20.0,16000,863.0,0,48,7,4,0,0,0
28,34000,40.0,3000,1065.0,1,9,10,4,3,1,0
33,40000,60.0,3000,542.0,0,7,10,5,3,0,0
28,34000,30.0,3000,1037.0,1,9,10,3,3,1,0
30,40000,50.0,3000,714.0,0,7,7,3,3,0,0
28,34000,10.0,3000,157.0,1,9,10,4,3,3,1
27,40000,30.0,3000,705.0,0,7,8,4,3,0,0
31,33225,130.0,13500,1059.0,0,41,6,4,0,1,0
27,33267,50.0,3200,1218.0,0,1,6,2,0,1,0
27,43000,110.0,3000,1099.0,0,7,7,4,3,1,0
28,43200,10.0,3000,749.0,0,7,9,3,3,0,0
29,37200,30.0,3000,1929.0,1,8,5,0,3,4,1
32,33280,60.0,2400,1059.0,0,7,10,2,0,1,0
30,43500,0.0,3000,1242.0,0,7,10,1,3,1,0
27,44000,110.0,3000,1839.0,0,7,7,5,3,4,1
30,33300,20.0,1600,74.0,0,5,5,3,0,0,0
28,33400,120.0,16700,766.0,0,5,9,2,0,0,0
34,45000,20.0,3000,1111.0,0,7,7,3,3,1,0
32,45000,30.0,3000,1261.0,0,7,7,4,3,2,0
30,45000,0.0,3000,1062.0,0,7,10,3,3,1,0
29,39000,20.0,3000,167.0,1,8,7,4,3,4,1
32,39314,160.0,3000,1523.0,1,8,7,0,3,2,0
29,45996,60.0,3000,976.0,0,7,7,1,3,1,0
34,33600,40.0,6000,1099.0,0,18,6,1,0,1,0
30,40750,20.0,3000,1528.0,1,7,10,0,3,3,0
27,47000,60.0,3000,1074.0,0,6,5,4,3,1,0
29,47000,0.0,3000,1025.0,0,6,7,3,3,1,0
33,41277,30.0,3000,100.0,1,7,8,1,3,1,0
33,33600,30.0,9500,1299.0,0,28,8,5,2,2,0
28,33600,120.0,3000,542.0,0,9,5,3,0,0,0
27,33600,50.0,5400,542.0,0,16,6,1,2,0,0
29,48000,110.0,3000,542.0,0,6,5,5,3,0,0
34,48000,40.0,3000,1183.0,0,6,10,5,3,1,0
32,48750,50.0,3000,1349.0,0,6,7,0,3,2,0
28,48876,50.0,3000,1459.0,0,6,8,4,3,3,0
30,48996,20.0,3000,1036.0,0,6,10,1,3,1,0
30,33600,50.0,9000,691.0,0,27,6,1,0,0,0
27,49000,30.0,3000,1496.0,0,6,8,4,3,3,1
29,33600,0.0,6000,1112.0,0,18,7,2,0,1,0
29,50000,60.0,3000,729.0,0,6,6,3,3,0,0
31,33600,30.0,7000,714.0,0,21,9,5,0,0,0
28,50000,20.0,3000,1037.0,0,6,9,0,3,1,0
31,33600,150.0,6500,714.0,0,19,8,4,0,0,0
30,33600,120.0,3000,1348.0,0,9,9,2,0,2,0
35,50000,10.0,3000,788.0,0,6,8,1,3,0,0
29,33600,30.0,12000,1183.0,0,36,6,3,0,1,0
31,33600,10.0,15250,1253.0,0,45,6,2,0,1,0
32,46000,0.0,3000,1629.0,1,7,9,2,3,3,0
34,33612,0.0,9000,774.0,1,27,9,4,0,0,0
28,48715,20.0,12000,1287.0,0,25,10,5,3,2,0
27,48996,30.0,12000,1253.0,0,24,6,5,3,1,0
32,49268,110.0,12000,579.0,0,24,6,5,3,0,0
29,44000,40.0,12000,1596.0,1,27,7,0,3,2,1
31,44000,40.0,12000,1727.0,1,27,7,0,3,3,0
31,50000,90.0,12000,603.0,0,24,6,0,3,0,0
33,50000,0.0,12000,1349.0,0,24,7,5,3,2,0
27,50000,50.0,12000,1037.0,0,24,9,5,3,1,0
28,50000,50.0,12000,1311.0,0,24,10,4,3,2,0
32,50000,160.0,12000,1253.0,0,24,10,0,3,1,0
29,50000,130.0,12000,894.0,0,24,5,5,3,0,0
35,50004,20.0,12000,1347.0,0,24,7,3,3,2,1
29,44400,20.0,12000,1599.0,1,27,5,2,3,3,0
27,50600,90.0,12000,991.0,0,24,7,5,3,1,0
30,50600,10.0,12000,1348.0,0,24,6,0,3,2,0
29,50700,50.0,12000,1242.0,0,24,6,2,3,1,0
32,34000,50.0,4000,749.0,0,12,9,0,0,0,0
31,34000,150.0,13000,1099.0,0,38,8,4,0,1,0
27,34000,10.0,16750,1059.0,0,49,6,4,2,1,0
27,51600,40.0,12000,699.0,0,23,9,5,3,0,0
29,52000,20.0,12000,79.0,0,23,7,1,3,0,0
30,52000,30.0,12000,791.0,0,23,9,0,3,0,0
31,34000,30.0,13500,766.0,0,4,10,1,0,0,0
32,52000,30.0,12000,729.0,0,23,6,1,3,0,0
28,52000,0.0,12000,1335.0,0,23,5,2,3,2,0
28,34000,50.0,7000,1335.0,0,21,8,3,2,2,1
27,34000,0.0,8000,1335.0,0,24,8,4,0,2,0
35,52500,30.0,12000,1036.0,0,23,8,2,3,1,0
29,34000,0.0,3000,1361.0,0,9,9,5,0,2,0
30,53000,40.0,12000,603.0,0,23,7,0,3,0,0
28,53000,0.0,12000,1472.0,0,23,8,3,3,2,0
28,53000,0.0,12000,1422.0,0,23,10,3,3,2,0
33,53000,10.0,12000,1284.0,0,23,5,2,3,2,0
32,47004,70.0,12000,1253.0,1,26,5,2,3,2,0
31,34000,30.0,10000,1385.0,1,29,6,1,0,2,1
29,54000,130.0,12000,1474.0,0,22,10,4,3,3,1
31,54050,80.0,12000,1099.0,0,22,9,4,3,1,0
35,34000,40.0,12800,894.0,0,38,7,0,0,0,0
28,55000,60.0,12000,1427.0,0,22,10,3,3,2,1
27,34000,70.0,8000,1253.0,0,24,10,1,2,2,0
33,55000,30.0,12000,1299.0,0,22,7,5,3,2,0
32,49000,20.0,12000,1111.0,1,24,9,2,3,1,0
28,55000,40.0,12000,1036.0,0,22,7,2,3,1,0
29,34000,20.0,14400,160.0,0,42,7,5,2,4,1
31,55000,30.0,12000,1323.0,0,22,10,2,3,2,0
27,34000,120.0,10625,1347.0,0,31,10,5,0,2,1
32,34000,50.0,2800,932.0,0,8,7,0,0,0,0
29,49000,20.0,12000,1537.0,1,24,7,0,3,3,0
34,55000,30.0,12000,1316.0,0,22,8,0,3,2,0
29,55500,130.0,12000,788.0,0,22,8,0,3,0,0
28,34320,50.0,16000,1269.0,0,47,7,0,0,1,0
32,34320,0.0,1900,1284.0,0,6,7,3,0,2,1
30,57000,140.0,12000,542.0,0,21,7,0,3,0,0
27,57000,20.0,12000,1149.0,0,21,9,1,3,1,0
35,58000,0.0,12000,1299.0,0,21,8,3,3,2,1
32,58000,40.0,12000,1126.0,0,21,10,4,3,1,0
29,34500,40.0,4500,1442.0,1,13,7,3,0,3,0
27,34500,20.0,5000,976.0,0,14,7,0,0,1,0
27,34560,80.0,10625,164.0,0,31,7,2,0,4,0
35,52000,20.0,3000,1148.0,0,6,6,3,3,1,0
27,34800,50.0,3000,991.0,0,9,6,4,0,1,0
30,53196,140.0,3000,766.0,0,6,5,4,3,0,0
35,54084,20.0,3000,1261.0,0,6,6,0,3,2,0
35,54996,10.0,3000,1221.0,0,5,5,5,3,1,0
27,49000,30.0,3000,1171.0,1,6,8,1,3,1,0
33,49000,20.0,3000,1649.0,1,6,7,2,3,3,0
31,34800,30.0,2000,1565.0,0,6,6,5,0,3,0
27,55000,110.0,3000,768.0,0,5,7,5,3,0,0
32,34900,0.0,12000,1025.0,0,34,9,4,0,1,0
31,56000,150.0,3000,1427.0,0,5,5,2,3,2,1
33,56312,20.0,3000,1171.0,0,5,9,2,3,1,0
27,56400,90.0,3000,1183.0,0,5,9,1,3,1,0
35,35000,50.0,8000,1269.0,0,23,6,1,0,1,0
33,58800,100.0,3000,1149.0,0,5,9,3,3,1,0
27,60000,90.0,3000,1171.0,0,5,6,5,3,1,0
29,35000,110.0,5000,1065.0,0,14,9,5,0,1,0
27,60000,110.0,3000,1349.0,0,5,8,5,3,2,0
28,60000,20.0,3000,1149.0,0,5,5,0,3,1,0
28,35000,30.0,10400,1171.0,0,3,8,5,2,1,0
34,54000,50.0,3000,1537.0,1,6,6,3,3,3,1
29,60500,130.0,3000,1361.0,0,5,9,5,3,2,0
30,35000,80.0,10000,1065.0,0,29,6,3,2,1,0
28,35000,50.0,10000,751.0,0,29,7,1,2,0,0
33,62000,10.0,3000,699.0,0,5,9,4,3,0,0
27,62000,50.0,3000,97.0,0,5,9,2,3,1,0
28,62000,20.0,3000,996.0,0,5,9,4,3,1,0
29,56400,10.0,3000,79.0,1,5,6,0,3,0,0
35,35000,40.0,8000,991.0,0,23,5,4,0,1,0
28,35000,60.0,5000,1427.0,0,14,10,5,2,2,1
31,64800,30.0,3000,1398.0,0,5,8,5,3,2,0
31,65000,20.0,3000,542.0,0,5,5,2,3,0,0
31,67000,20.0,3000,751.0,0,4,10,5,3,0,0
32,67000,110.0,3000,714.0,0,4,9,0,3,0,0
27,51850,20.0,3000,1496.0,1,5,7,3,3,3,1
30,68000,10.0,3000,542.0,0,4,9,5,3,0,0
32,35000,40.0,10000,603.0,0,29,6,1,0,0,0
30,35000,140.0,2000,542.0,0,6,9,3,0,0,0
30,70000,0.0,3000,1398.0,0,4,9,3,3,2,0
27,70000,30.0,3000,768.0,0,4,10,1,3,0,0
35,35000,40.0,5200,1523.0,0,15,6,3,0,2,0
27,35000,110.0,9000,1149.0,0,26,5,3,0,1,0
33,35000,30.0,10000,1099.0,0,29,5,2,0,1,0
31,35000,20.0,10225,999.0,0,29,6,0,0,1,0
30,72000,20.0,3000,1183.0,0,4,5,2,3,1,0
28,35000,120.0,12000,599.0,0,34,8,1,0,0,0
32,35000,20.0,6075,1349.0,0,17,9,4,0,2,0
28,75000,70.0,3000,768.0,0,4,7,0,3,0,0
33,75500,50.0,3000,1242.0,0,4,5,5,3,1,0
32,70000,20.0,3000,1111.0,1,4,6,0,3,1,0
28,78000,120.0,3000,1242.0,0,4,7,3,3,1,0
27,35000,20.0,14000,749.0,0,4,8,1,2,0,0
30,78000,140.0,3000,1197.0,0,4,6,5,3,2,0
30,80000,130.0,3000,579.0,0,4,6,0,3,0,0
33,74400,70.0,3000,1183.0,1,4,5,1,3,1,0
28,35000,20.0,13250,1689.0,0,38,7,4,2,3,0
35,35000,50.0,5600,1149.0,0,16,6,1,0,1,0
34,90000,40.0,3000,1399.0,0,3,9,5,3,2,1
27,93600,10.0,3000,1036.0,0,3,9,0,3,1,0
28,70910,80.0,3000,1744.0,1,4,5,3,3,4,1
33,35000,40.0,10000,849.0,0,29,5,5,2,0,0
28,35000,10.0,4000,1099.0,0,11,6,5,0,1,0
35,104000,0.0,3000,1158.0,0,3,6,0,3,1,0
34,106000,30.0,3000,1112.0,0,3,7,1,3,1,0
33,108000,110.0,3000,1136.0,0,3,5,5,3,1,0
31,35000,150.0,8000,542.0,0,23,9,4,0,0,0
29,121000,30.0,3000,1025.0,0,2,9,5,3,1,0
30,125000,20.0,3000,1465.0,0,2,10,1,3,2,1
28,130000,0.0,3000,1422.0,0,2,8,2,3,2,0
28,150000,130.0,3000,1075.0,0,2,5,4,3,1,0
33,35000,20.0,6000,542.0,0,17,6,4,0,0,0
28,80000,70.0,3025,999.0,0,4,8,5,3,1,0
27,15120,60.0,3050,1038.0,1,2,5,4,3,1,0
29,35000,140.0,8000,1268.0,0,23,9,1,0,2,1
32,36000,20.0,3050,699.0,0,8,5,5,3,0,0
27,35000,60.0,5000,1268.0,0,14,5,2,0,2,0
29,36000,50.0,3075,542.0,0,9,5,3,3,0,0
31,30892,30.0,3100,1059.0,1,1,9,3,3,1,0
30,31200,0.0,3100,1335.0,0,1,10,1,3,2,0
35,32000,10.0,3125,714.0,0,1,9,1,3,0,0
29,56100,0.0,3150,1562.0,1,5,10,3,3,3,0
28,35000,0.0,11850,654.0,0,34,6,0,0,0,0
34,35000,120.0,5000,1335.0,0,14,9,2,0,2,0
31,18240,0.0,3200,963.0,1,18,8,2,3,0,0
32,35000,110.0,4000,1361.0,0,11,5,0,0,2,1
27,33600,40.0,3200,1199.0,0,1,9,4,3,1,0
35,33600,80.0,3200,1649.0,0,1,5,5,3,3,1
29,35000,0.0,3200,749.0,0,9,6,5,3,0,0
28,35000,120.0,3200,1521.0,0,9,6,1,3,3,0
30,35000,20.0,5200,988.0,0,15,6,2,0,1,0
34,35000,0.0,3200,1126.0,0,9,6,3,3,1,0
27,35496,20.0,3200,788.0,0,9,6,1,3,0,0
30,36000,20.0,3200,788.0,0,9,10,0,3,0,0
27,38000,110.0,3200,1242.0,0,8,5,1,3,1,0
28,38000,120.0,3200,963.0,0,8,6,4,3,0,0
33,35000,150.0,12000,1311.0,0,34,7,3,0,2,1
28,33000,0.0,3200,1442.0,1,1,6,5,3,3,1
35,34000,150.0,3200,999.0,1,9,7,2,3,1,0
34,40800,20.0,3200,1261.0,0,8,8,0,3,2,1
35,42000,30.0,3200,1562.0,0,8,5,4,3,3,0
30,43000,20.0,3200,1148.0,0,7,9,3,3,1,0
30,43000,10.0,3200,80.0,0,7,5,3,3,0,0
28,47515,50.0,3200,157.0,0,7,7,1,3,3,1
27,35000,110.0,15000,1253.0,0,43,5,4,0,1,0
28,42000,10.0,3200,1632.0,1,8,8,4,3,4,1
27,50004,120.0,3200,1149.0,0,6,7,0,3,1,0
34,53500,0.0,3200,676.0,0,6,5,1,3,0,0
27,54000,50.0,3200,1269.0,0,6,10,3,3,1,0
31,35000,0.0,15000,1392.0,0,43,8,3,0,2,1
27,54000,50.0,3200,988.0,0,6,7,5,3,1,0
28,55000,20.0,3200,1298.0,0,6,7,0,3,2,0
29,51500,20.0,3200,1496.0,1,6,7,1,3,3,1
32,35000,90.0,12000,963.0,0,34,8,5,0,0,0
29,57504,20.0,3200,768.0,0,6,9,5,3,0,0
33,63996,40.0,3200,1074.0,0,5,9,1,3,1,0
28,35000,50.0,9600,1316.0,0,27,8,4,0,2,0
28,71000,0.0,3200,1461.0,1,5,5,2,3,3,1
29,35000,10.0,3600,80.0,0,1,9,4,0,0,0
33,95000,60.0,3200,751.0,0,3,5,2,3,0,0
30,110000,20.0,3200,749.0,0,3,8,4,3,0,0
27,35000,40.0,7500,1134.0,0,21,9,5,2,2,0
35,110000,10.0,3200,1148.0,0,3,9,4,3,1,0
31,10000,20.0,3250,788.0,1,33,10,1,3,0,0
27,35000,0.0,7000,80.0,0,2,7,5,1,0,0
27,12240,0.0,3250,1036.0,1,27,9,5,3,1,0
33,18996,50.0,3250,1632.0,1,17,7,0,3,3,0
30,23000,50.0,3250,1411.0,0,14,7,5,3,3,1
30,35004,30.0,9500,1199.0,0,27,8,2,0,1,0
30,26400,140.0,3250,1435.0,1,12,9,0,3,2,0
31,26400,20.0,3250,1348.0,0,12,8,5,3,2,0
28,35004,70.0,4000,1149.0,0,11,10,1,2,1,0
28,35004,30.0,16000,1323.0,0,46,9,2,0,2,1
33,18000,30.0,3300,1197.0,1,18,8,1,3,2,0
35,19000,20.0,3300,1385.0,1,17,6,2,3,2,0
29,37500,70.0,3300,1037.0,0,9,8,1,3,1,0
30,44760,10.0,3300,1171.0,0,7,8,1,3,1,0
35,75000,10.0,3300,1171.0,0,4,9,1,3,1,0
27,69000,0.0,3325,1632.0,1,5,7,4,3,3,1
34,30000,40.0,3350,1099.0,0,11,10,5,3,1,0
31,47756,30.0,3350,1398.0,0,7,5,3,3,2,0
27,35088,70.0,12000,894.0,0,34,8,5,0,0,0
32,35100,30.0,10000,1595.0,0,28,5,5,0,3,1
34,35100,160.0,9000,1347.0,0,26,10,4,0,2,0
32,37500,40.0,3400,988.0,0,9,9,3,3,1,0
34,44000,0.0,3400,1349.0,0,8,8,1,3,2,1
35,48000,0.0,3400,1306.0,0,7,9,0,3,2,0
28,76000,40.0,3400,849.0,0,4,5,0,3,0,0
31,35352,150.0,9000,603.0,0,25,9,3,0,0,0
33,35360,70.0,6350,751.0,0,18,5,3,0,0,0
31,35000,40.0,3425,1343.0,0,1,7,5,3,2,1
28,35380,90.0,2050,1596.0,0,6,8,1,0,2,1
28,17004,40.0,3500,768.0,1,21,8,2,3,0,0
35,19200,0.0,3500,932.0,1,18,6,5,3,0,0
28,35496,50.0,5500,1149.0,0,15,5,0,0,1,0
32,20004,160.0,3500,639.0,0,17,5,4,3,0,0
28,35500,120.0,9600,542.0,0,27,8,5,0,0,0
29,35500,30.0,4000,788.0,0,11,6,0,0,0,0
29,35568,50.0,3975,1099.0,0,11,7,0,0,1,0
35,22608,10.0,3500,1422.0,0,15,9,1,3,2,0
27,22800,50.0,3500,1399.0,1,15,10,4,3,2,1
35,24000,30.0,3500,1299.0,0,15,6,5,3,2,0
31,24000,0.0,3500,617.0,0,15,6,3,3,0,0
28,24000,20.0,3500,1472.0,1,15,6,2,3,2,1
28,25000,110.0,3500,714.0,0,14,10,3,3,0,0
30,36000,20.0,13500,991.0,0,38,5,0,0,1,0
29,27048,50.0,3500,1199.0,0,13,7,0,3,1,0
32,30000,0.0,3500,1171.0,1,12,10,4,3,1,0
30,36000,140.0,7000,1065.0,0,19,5,2,0,1,0
30,36000,30.0,2400,1065.0,0,7,10,2,0,1,0
29,30000,10.0,3500,1186.0,0,12,8,4,3,1,0
29,30720,20.0,3500,599.0,0,11,8,3,3,0,0
27,31400,10.0,3500,1171.0,0,11,8,3,3,1,0
31,31500,20.0,3500,1149.0,0,11,6,5,3,1,0
29,34000,0.0,3500,1269.0,0,1,8,5,3,1,0
30,30000,50.0,1100,1465.0,1,4,10,4,0,2,0
30,36000,130.0,5000,1065.0,0,14,9,3,0,1,0
30,36000,10.0,15000,662.0,0,42,9,0,0,0,0
27,35000,10.0,3500,859.0,0,1,6,5,3,0,0
33,36000,170.0,6250,1269.0,0,17,6,4,0,1,0
31,36000,20.0,3500,1253.0,0,1,10,3,3,2,1
31,36000,20.0,4800,751.0,0,13,5,2,0,0,0
29,40800,20.0,3500,1197.0,0,9,9,0,3,2,1
32,42000,50.0,3500,1435.0,0,8,7,5,3,2,1
35,42756,0.0,3500,774.0,0,8,8,4,3,0,0
27,44000,30.0,3500,1298.0,0,8,10,3,3,2,0
29,46344,0.0,3500,1136.0,0,8,5,1,3,1,0
28,48000,40.0,3500,1521.0,0,7,10,3,3,3,1
33,48000,170.0,3500,1186.0,0,7,10,0,3,1,0
30,30000,30.0,4400,1199.0,1,15,5,2,0,1,0
29,42000,60.0,3500,1267.0,1,8,5,0,3,3,0
27,36000,20.0,4800,849.0,0,13,8,5,0,0,0
32,36000,70.0,2600,749.0,0,7,8,2,0,0,0
33,36000,100.0,5000,849.0,0,14,8,4,0,0,0
27,36000,60.0,4000,1149.0,0,11,9,5,0,1,0
28,53000,60.0,3500,1149.0,0,7,6,0,3,1,0
35,36000,10.0,3925,999.0,0,11,5,5,2,1,0
28,36000,0.0,2500,1599.0,0,7,8,4,2,3,1
29,36000,20.0,2500,1099.0,0,7,7,5,2,1,0
28,36000,120.0,1925,1523.0,0,5,8,3,0,2,1
28,54263,0.0,3500,1166.0,0,6,5,2,3,2,0
32,49000,130.0,3500,1065.0,1,7,6,2,3,1,0
29,56000,70.0,3500,1037.0,0,6,7,0,3,1,0
27,60000,0.0,3500,932.0,0,6,7,4,3,0,0
31,36000,80.0,1600,1059.0,0,4,7,1,0,1,0
29,62400,0.0,3500,1099.0,0,6,5,2,3,1,0
34,63504,0.0,3500,100.0,0,6,10,3,3,1,0
27,63945,60.0,3500,79.0,0,5,5,5,3,0,0
27,65000,90.0,3500,1349.0,0,5,9,1,3,2,0
31,36000,50.0,6000,699.0,0,17,9,5,0,0,0
27,65000,90.0,3500,737.0,0,5,9,5,3,0,0
32,66504,110.0,3500,1199.0,0,5,8,2,3,1,0
35,67500,50.0,3500,1062.0,0,5,9,2,3,1,0
31,68000,20.0,3500,1322.0,0,5,5,2,3,2,1
27,30000,30.0,5350,1306.0,1,18,6,4,0,2,0
28,69996,80.0,3500,662.0,0,5,9,0,3,0,0
28,70000,30.0,3500,1839.0,0,5,8,4,3,4,1
33,36000,20.0,6625,164.0,0,18,5,1,0,4,0
31,79500,40.0,3500,1349.0,0,4,6,1,3,2,1
31,80000,40.0,3500,1299.0,0,4,7,4,3,2,1
30,36000,90.0,1750,1111.0,0,5,8,1,0,1,0
29,38400,40.0,3550,1149.0,0,9,7,5,3,1,0
28,14400,0.0,3600,79.0,1,25,6,1,3,0,0
29,14500,10.0,3600,1361.0,1,25,7,1,3,2,1
29,18000,20.0,3600,1527.0,1,2,6,1,3,2,0
27,20000,20.0,3600,925.0,0,18,7,3,3,1,0
27,36000,60.0,13500,100.0,0,38,7,2,0,1,0
27,21112,0.0,3600,1599.0,1,17,10,4,3,3,1
32,25000,0.0,3600,894.0,0,14,8,0,3,0,0
27,25000,0.0,3600,1316.0,0,14,9,4,3,2,1
31,28000,10.0,3600,1649.0,1,13,7,2,3,3,0
34,30000,50.0,3600,692.0,1,12,6,2,3,0,0
29,30000,130.0,9000,1036.0,1,3,10,4,0,1,0
32,30000,30.0,3600,1411.0,1,12,9,3,3,3,1
32,36000,0.0,1800,1261.0,0,5,10,0,0,2,0
30,36000,80.0,5000,888.0,0,14,5,4,0,1,0
30,30000,10.0,3600,1028.0,0,12,10,5,3,2,1
27,36000,50.0,5500,1036.0,0,15,5,2,0,1,0
28,36000,40.0,4000,691.0,0,11,8,3,0,0,0
28,31200,30.0,3600,639.0,0,12,7,0,3,0,0
27,36000,60.0,7000,1298.0,0,19,7,2,0,2,1
29,35000,20.0,3600,894.0,0,1,10,1,3,0,0
30,35004,30.0,3600,1273.0,0,1,6,4,3,2,1
27,36000,40.0,1050,1472.0,0,3,5,3,2,2,1
34,36000,30.0,3600,1349.0,0,1,7,5,3,2,1
30,36000,20.0,3000,639.0,0,8,10,5,0,0,0
35,36000,30.0,5000,1112.0,0,14,6,1,0,1,0
28,37000,70.0,3600,1411.0,0,1,7,1,3,3,0
28,38700,80.0,3600,1112.0,0,9,7,5,3,1,0
28,39500,40.0,3600,1199.0,0,9,9,3,3,1,0
35,33996,20.0,3600,1632.0,1,11,5,3,3,3,0
27,36000,30.0,10000,788.0,0,28,6,2,0,0,0
29,40000,0.0,3600,1223.0,0,9,7,0,3,2,1
29,36000,40.0,5300,714.0,0,15,6,2,2,0,0
29,40000,10.0,3600,859.0,0,9,8,1,3,0,0
27,40050,30.0,3600,1484.0,0,9,7,3,3,3,1
33,42000,40.0,3600,1268.0,0,9,5,3,3,2,1
30,36000,40.0,5000,1385.0,0,14,5,5,0,2,0
29,37500,0.0,11000,849.0,0,29,5,5,3,0,0
30,38126,10.0,11000,751.0,0,29,8,5,3,0,0
29,38400,140.0,11000,749.0,0,29,7,1,3,0,0
33,36000,30.0,7800,714.0,0,22,10,4,0,0,0
30,42000,50.0,11000,1036.0,0,26,10,3,3,1,0
29,42000,0.0,11000,1038.0,0,26,10,3,3,1,0
30,42000,20.0,11000,1253.0,0,26,9,1,3,1,0
27,36000,70.0,6000,1025.0,0,17,10,4,0,1,0
27,36000,50.0,14400,1062.0,0,4,9,1,2,1,0
29,44000,80.0,11000,729.0,0,25,6,5,3,0,0
35,36000,30.0,8000,1253.0,0,22,10,5,2,1,0
34,44000,10.0,11000,1379.0,0,25,6,1,3,2,1
30,36000,40.0,11500,1357.0,0,32,8,4,0,2,0
33,36000,0.0,10000,774.0,0,28,7,4,2,0,0
28,45000,60.0,11000,1199.0,0,24,7,3,3,1,0
27,39000,0.0,11000,1607.0,1,28,9,3,3,3,1
31,46992,10.0,11000,1114.0,0,23,9,3,3,1,0
27,41000,110.0,11000,1533.0,1,27,7,0,3,3,1
28,41500,30.0,11000,1533.0,1,27,5,3,3,3,1
32,47900,20.0,11000,751.0,0,23,10,3,3,0,0
30,36000,70.0,15000,1183.0,0,42,5,3,0,1,0
33,51000,0.0,11000,963.0,0,22,7,5,3,0,0
32,51250,20.0,11000,729.0,0,21,5,3,3,0,0
28,45996,0.0,11000,1474.0,1,24,7,3,3,3,1
27,52000,20.0,11000,1134.0,0,21,9,4,3,2,0
30,53000,10.0,11000,662.0,0,21,9,3,3,0,0
27,36000,30.0,2500,963.0,0,7,7,2,0,0,0
34,36000,50.0,12000,160.0,0,33,10,4,0,4,1
28,36000,10.0,1400,1537.0,0,4,9,4,0,3,1
28,55000,30.0,11000,749.0,0,2,5,3,3,0,0
29,52000,20.0,11000,1562.0,1,21,10,2,3,3,1
27,60000,0.0,11000,1071.0,0,18,7,2,3,1,0
28,36000,40.0,2400,1071.0,0,7,7,5,0,1,0
35,65867,30.0,11000,932.0,0,17,10,4,3,0,0
28,68000,40.0,11000,1149.0,0,16,5,5,3,1,0
29,69000,50.0,11000,1461.0,0,16,5,4,3,3,1
28,69996,10.0,11000,1379.0,0,16,8,5,3,2,0
33,64000,140.0,11000,1568.0,1,17,5,5,3,4,1
28,75000,50.0,11000,751.0,0,15,9,4,3,0,0
29,36100,20.0,14000,1427.0,0,39,5,4,0,2,0
28,65025,40.0,11000,1635.0,1,14,8,3,3,4,1
27,83604,20.0,11000,976.0,0,13,7,3,3,1,0
27,36120,20.0,2000,1558.0,0,6,5,5,0,3,1
35,90000,30.0,11000,1199.0,0,12,10,4,3,1,0
34,93000,110.0,11000,1253.0,0,12,10,2,3,2,1
31,94527,70.0,11000,749.0,0,12,9,2,3,0,0
35,36153,20.0,3000,1186.0,0,8,8,4,0,3,0
27,85500,10.0,11000,1599.0,1,13,6,1,3,3,0
30,138000,0.0,11000,749.0,0,8,10,5,3,0,0
31,36400,0.0,8000,1446.0,0,22,9,5,0,3,0
